Target,MOC total,SiO2,TiO2,Al2O3,FeOT,MgO,CaO,Na2O,K2O,,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
1405,98.77,53.39,0.25,28.32,0.56,0.19,10.69,5.2,0.16,98.76,0.893668441,-1.12787965,-1.770828722,0.147075196,2.157331893,0.153055484,-1.594257287,1.512631505,0.215799285,-1.206890875,0.818537443,0.001704249,0.033570429,0.992471899,1.333148524,0.090996593,0.133445235,-0.257125953,0.816281711,-0.691488878,1.13235391,-1.17028322,0.258578901,-0.484488646,-0.546823836
1405,98.77,53.39,0.25,28.32,0.56,0.19,10.69,5.2,0.16,98.76,0.93365087,-1.226257638,-1.750767445,0.308716495,2.31893948,0.006700345,-1.79117274,1.641725179,0.233785934,-1.46351797,0.850864234,0.00306946,0.006059612,1.138932067,1.332318743,0.011888161,0.195120933,-0.078510307,0.826951854,-0.778856379,1.313184204,-1.272812796,0.434576603,-0.600140091,-0.814415008
1405,98.77,53.39,0.25,28.32,0.56,0.19,10.69,5.2,0.16,98.76,0.965060821,-1.135020132,-1.757619872,0.329304302,2.170849018,0.04107626,-1.74867632,1.612498884,0.248187226,-1.365550342,0.852804735,-0.03366351,0.059693098,1.08046242,1.396699376,0.121729234,0.13690868,-0.187871876,0.865922949,-0.70484399,1.216604492,-1.332908473,0.496453199,-0.690768525,-0.849623924
1406,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.420846976,-1.105498879,-1.441333837,0.051210568,2.030711483,0.139434881,-1.344355595,1.496115887,0.427436179,-1.681268494,0.520569527,-0.249609164,-0.690831152,0.043293649,0.260658299,0.923725298,0.948511953,-0.194319808,-0.060913776,1.454789696,0.844224404,0.230277711,0.075199874,0.677473307,-0.596338798
1406,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.455196899,-0.927493141,-1.532077766,-0.016655327,1.845778612,-0.038656003,-1.583312348,1.812834946,0.287198356,-1.390251636,0.467197101,-0.146138727,-0.665904664,0.012833378,0.012735827,1.2234837,0.725826594,-0.072483436,-0.286285511,1.370247585,0.921618729,0.150107221,0.148826207,0.835684522,-0.416802979
1406,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.436426278,-0.929049566,-1.522827296,-0.092103415,1.792440018,0.292820004,-1.195204288,1.635471052,0.529937718,-1.260727688,0.462024826,-0.089400838,-0.702390268,0.027447245,0.453472747,0.749025606,0.816794568,-0.33037989,0.07617817,1.359146501,0.731815305,0.205875135,0.280494467,0.378620124,-0.489893708
1406,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.388812995,-0.992908692,-1.502631321,0.083651309,1.98444443,-0.109259523,-1.70532505,1.79758634,0.218194584,-1.435335884,0.504684926,-0.190792338,-0.563807984,0.085730148,0.100634953,1.201656712,0.689100815,0.103396114,-0.525451254,1.310651852,1.194236414,0.421403402,0.185663602,0.955355111,-0.587133442
1406,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.459972298,-0.948191161,-1.493977875,0.069304379,1.858494141,-0.007548955,-1.551202005,1.730303917,0.26117817,-1.277727999,0.399713312,-0.196408136,-0.47082235,0.188584328,0.120000709,1.055552279,0.586802384,0.234105438,-0.210376191,1.116129502,1.076668918,0.084272838,0.352248543,0.726580619,-0.646073181
1407,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.331096635,-1.148352167,-0.822657918,-0.681161739,1.075017081,0.074153077,0.153972499,1.259625823,0.133641379,-1.058453343,0.976853477,-2.666638536,0.829924585,-1.234825293,-0.73585605,-0.111661669,-0.006317544,0.329633275,-0.236979394,1.048139374,0.575958661,-0.456722326,-0.835499715,0.018313259,1.532106861
1407,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.60461164,-0.951999098,-1.449762983,-0.162293578,1.549783524,0.24783597,-0.90853703,0.951894805,0.564037827,-1.172470872,0.425530985,-0.535104711,-0.437398427,0.06007031,0.166419193,0.258817079,0.6536309,-0.380522608,0.005546143,0.39914296,0.726816216,-0.214163533,-0.650769549,0.370338316,1.279528867
1407,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.572742603,-0.700865676,-1.622322892,-0.2319411,1.449544926,0.252799951,-1.121879087,1.482610464,0.473316257,-0.837193715,0.296468265,0.063655143,-0.605991215,0.2653151,0.23453992,0.758391807,0.642075882,-0.529666464,0.598504271,0.58990862,0.171619077,-0.775396193,-0.414794271,0.46183788,1.435254398
1407,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.548116312,-0.9810543,-1.501829269,0.022834971,1.795798617,0.075888214,-1.368205906,1.367414306,0.328786173,-1.396439692,0.396141705,-0.320921415,-0.557073244,0.190672514,-0.002657027,0.879369358,0.707502189,-0.194094078,0.131965083,0.64897357,0.798976236,-0.449658757,-0.533987788,0.60510067,1.183219519
1407,98.43,54.58,0.25,26.63,1.03,0.33,9.4,5.66,0.53,98.41,0.560740372,-1.049852612,-1.541456284,-0.019256067,1.834917588,0.371924608,-1.141442556,1.24752105,0.331922004,-1.356368601,0.357217185,-0.150173984,-0.650654481,0.182299303,0.341365287,0.624527441,0.808357602,-0.350544263,0.274535273,0.617859319,0.839640113,-0.39184142,-0.628909215,0.506896213,0.99345415
1408,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.338132197,-0.565230658,-0.176661432,-1.04210326,0.206957412,-0.458343311,1.172024618,0.168774631,-0.285864172,-0.506559841,1.107229882,-2.523352003,1.885995624,-0.516364048,-0.137142319,0.052412833,-0.207868678,0.204674685,0.676792243,0.203204584,-0.167284376,-0.992574051,-0.493295057,-0.088572118,0.62725793
1408,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.429397577,-0.839814904,-0.217020085,-1.090782893,0.470745346,-0.411569755,1.242699136,-0.009305386,-0.218273409,-0.409654864,1.097849128,-2.465795527,2.257561499,-0.437178188,-0.574576748,0.004330055,-0.032108698,0.272399641,0.854946754,0.27965781,-0.332980096,-1.510224966,-0.538910867,0.148142605,0.307080627
1408,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.206601831,-0.864981128,0.110792998,-1.125813573,0.358834785,-0.259294765,1.617057988,0.140454092,-0.335153364,-0.663011308,1.16973202,-3.511159464,2.251549919,-1.053153499,-1.060704104,-0.209685655,0.368035383,0.245383029,0.894288539,0.442307101,-0.171537356,-1.050688017,-1.059332988,-0.298225854,0.386325035
1408,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.235419172,-0.982820844,0.198268659,-1.291565355,0.249827949,-0.9531265,1.585113515,0.55422397,-0.442273427,-0.634961627,1.098108335,-2.610512677,1.698600016,-0.50533716,-0.429721967,0.38181493,0.499571858,0.102146107,1.248458178,0.641944725,-0.455566596,-1.204212997,-0.811120318,0.247730762,0.51230167
1408,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.244197538,-1.020628838,0.111279447,-1.159372552,0.432903525,-0.630898347,1.59179834,0.393178913,-0.264773639,-0.479379238,1.262597541,-2.870945539,2.159789763,-0.761706122,-0.500230459,-0.006644099,0.154437265,0.284839576,1.034669506,0.564631552,-0.184668607,-1.29680617,-0.595780576,0.064218208,0.254759534
1409,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.4788135,-0.728272722,-0.643242172,-1.183444916,0.454072345,-0.553186992,0.760753648,0.711716821,-0.066557538,-0.605876155,1.203264177,-1.759408053,1.585636018,-0.211452993,0.350581816,0.194232593,-0.168360048,0.282541426,0.645633985,0.639581933,-0.428519491,-1.124258017,-0.185185101,0.366287193,0.30750794
1409,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.391255686,-0.87577786,-0.071394388,-1.252771311,-0.157571472,-1.354196213,1.254042565,0.87623881,-0.308444475,-0.767197621,0.982505789,-0.436496244,0.309168944,0.493714119,1.549797653,0.58850762,0.247646335,-0.363919257,0.641157453,0.562778773,-0.638009613,-0.148306029,-0.001529382,0.56569694,0.462930274
1409,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.275288574,-1.027269308,0.02147625,-1.156581525,0.487903411,-0.19479322,1.629541263,-0.003015998,-0.346775421,-0.524675804,1.126079366,-3.613804113,2.264744769,-1.106608697,-1.31159826,-0.244285426,0.395353714,0.216337677,0.749863809,0.219021035,-0.185027782,-1.10926186,-0.833930219,-0.470259949,0.244707817
1409,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.354853349,-0.948363922,-0.187590932,-1.142996693,0.40948506,-0.374425345,1.446514586,0.098854572,-0.204540347,-0.483685197,1.212040542,-2.534560358,2.006833528,-0.728568859,-0.28620363,-0.113305225,-0.059889557,0.0869319,0.564347109,0.191113726,-0.173973814,-1.07890043,-0.456575863,-0.046937797,-0.030668345
1409,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.26355999,-0.776682764,0.10845716,-1.157010389,0.458185281,-0.457215793,1.438709711,0.116856267,-0.220523073,-0.757427436,1.206610989,-3.279233971,2.183355056,-0.832973636,-1.089555278,-0.102292909,0.232381875,0.199251959,0.728343431,0.10799895,-0.15652991,-0.85289078,-0.530212415,-0.354611759,-0.038604763
1410,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.917292293,0.639400912,-1.103966022,-0.507980485,0.65205822,0.197073019,-0.468928008,0.046844232,0.988562468,0.324226043,0.404280683,-0.094892053,0.70143254,0.565473619,1.649394519,0.33369686,0.011222594,-0.574170001,1.53523186,0.776589396,0.328149123,-0.269049985,-0.508099282,0.232783432,0.868400873
1410,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.870724941,0.46889975,-1.283946273,-0.548652696,0.720560185,0.260579861,-0.572206205,0.121436032,1.013269763,0.233722654,0.446790486,-0.366032307,0.754887061,0.401220853,1.370134354,0.434810736,0.017015615,-0.552595754,1.330457372,0.258666331,0.451820405,0.058305146,-0.66797398,0.23898923,0.851707623
1410,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.909956809,0.58072263,-1.227030122,-0.538139227,0.725667366,0.157890546,-0.6056838,0.210815097,1.053414616,0.342875514,0.472916334,-0.107726219,0.866743647,0.686795486,1.68304311,0.479441549,-0.092030614,-0.460347313,1.763635633,0.497834632,0.225227455,-0.322722854,-0.437865566,0.103549252,0.63496162
1410,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,1.017579284,0.628065357,-1.402310766,-0.547152577,0.740333879,-0.161793323,-1.03320264,0.328635414,0.99674545,0.258828647,0.434510595,-0.244982648,0.844197921,0.891417435,1.382423517,0.720231463,-0.266617924,-0.246156755,1.730822818,0.01906687,0.066866162,-0.566990592,0.053892945,-0.134969041,0.652090404
1410,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.882254065,0.381874701,-1.466707856,-0.442725522,0.989226437,0.096895905,-0.99650778,0.562708422,1.163014808,0.129264185,0.486790243,-0.2002677,0.760142587,0.84921662,1.765115747,0.483578839,0.063284113,-0.133260609,1.856109925,0.520739114,0.499497491,-0.294423822,-0.268919635,0.168326068,0.398643776
1411,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.893232238,0.355475477,-1.480272878,-0.33817813,1.110936562,-0.260878798,-1.428845019,0.922522395,1.218230922,0.100038992,0.455552144,-0.350052869,0.851297179,0.971793178,1.08947199,0.89421546,-0.157703445,0.301574978,1.829939481,0.123759426,0.46222677,-0.536908969,-0.241698255,0.335372588,0.556108367
1411,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.804873017,0.175504478,-0.73927906,-0.584638078,0.758270313,0.211720333,0.165654176,-0.274382844,0.826095496,0.474344438,0.608999428,-1.404823118,1.821856804,-0.127195742,0.467812783,0.544103473,-0.591705197,-0.110547126,0.501913732,-0.346572424,0.60849974,-0.119657895,-0.672282092,-0.299441602,-0.013642422
1411,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.888536699,0.323754283,-1.29694143,-0.565570142,0.850645581,0.069092041,-0.6638924,0.374231979,1.092264426,0.144489488,0.549402981,-0.726221222,0.946645338,0.396387916,0.984695821,0.451494678,-0.071668707,-0.153345105,1.597873774,-0.042076356,0.270122581,-0.377413113,-0.193257625,-0.104958517,0.266870708
1411,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.678646126,-0.017446756,-0.957936464,-0.613326418,0.940924066,0.137467999,-0.182876273,0.515643168,0.762504365,-0.013280094,0.885991625,-1.819558813,1.866210324,-0.275271081,0.453215047,0.620635773,-0.332241195,0.385861731,1.273420721,0.738058773,0.442295752,-0.56803619,-0.572940579,0.158932409,0.070842891
1411,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.869238823,0.458337741,-1.337526634,-0.438204475,0.768183817,0.177086473,-0.762922465,0.257086571,1.134420467,0.335668635,0.382999451,-0.158299432,0.734119206,0.594940993,1.581230751,0.536379804,0.193317119,-0.22683537,1.545375479,0.444902566,0.299416735,-0.130779386,-0.256187476,0.337062616,0.112633755
1412,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.96030566,0.443830216,-1.406795265,-0.339404679,1.017908587,-0.118638189,-1.218005764,0.75851145,1.245039078,0.123915509,0.514185522,0.058747558,0.696450873,0.941043436,1.485113581,0.876755478,-0.122302139,0.021403404,1.772774848,0.347378103,0.202765139,-0.552162135,0.056558186,0.014727775,0.066381794
1412,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.920127896,0.533567303,-1.37386532,-0.489554527,0.92574707,-0.090504357,-1.056354273,0.733024531,1.163933657,0.383292415,0.464848879,0.035636491,0.734358974,0.798636866,1.141837736,0.886031348,-0.163110317,-0.070720044,1.728599588,0.220026355,-0.2529166,-0.712380493,0.038544325,0.148016929,0.120163824
1412,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.956411112,0.564406468,-1.39594088,-0.417074317,0.870728909,-0.211490849,-1.199174734,0.651335242,1.09748243,0.357465402,0.447328366,-0.021338288,0.800659596,0.884296856,1.248218203,0.921202748,-0.225926498,0.060351496,1.831411853,0.183287029,-0.130881937,-0.751531258,0.22245258,0.031443788,-0.046250822
1412,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.946393099,0.666673862,-0.878089147,-0.575081851,0.544819139,-0.611563734,-0.735549608,0.009637518,0.784602617,0.059573939,0.488363814,-1.072566436,0.632943128,0.178502997,0.548493655,0.439605725,-0.206659317,-0.234628877,0.857950412,-0.515039557,0.07673185,0.089090801,0.427520764,-0.482823993,0.149330728
1412,97.69,50.34,0.74,23.05,5.78,3.15,9.99,4.32,0.23,97.6,0.958350659,0.400302409,-1.429786237,-0.294880012,1.04610296,-0.364610051,-1.386985602,0.839556565,1.058574486,0.096850169,0.494140152,-0.240979151,0.808382026,0.979541397,1.082007938,0.963076655,-0.208906065,0.244730593,1.736403916,0.073051556,-0.010321296,-0.942229057,0.48579609,-0.112805209,-0.341090699
1413,97.19,53.26,1.52,12.82,11.65,5.43,9.13,2.17,1.03,97.01,0.4876109,0.429567839,-0.332408594,-0.800442937,-0.095879362,-0.700768295,0.382229225,-0.205165596,-0.643009801,0.313286965,0.572091288,-0.414153925,1.575816952,0.037845888,1.05772576,0.52731101,-0.515810351,-0.005968976,0.652536437,0.493464275,-0.483786511,-0.634802188,0.243660473,0.197019434,-0.346862577
1413,97.19,53.26,1.52,12.82,11.65,5.43,9.13,2.17,1.03,97.01,0.446874139,-0.279846262,-0.208177412,-0.841482072,0.198376705,-1.023900523,0.322560863,0.186573321,-0.499219421,-0.12193598,0.698384137,-2.234790222,1.515322724,-0.76295582,-0.25015208,0.140706591,-0.300377838,0.402852661,0.485926406,0.079521181,0.032269061,-0.316269915,0.229825788,-0.035222609,-0.195344395
1413,97.19,53.26,1.52,12.82,11.65,5.43,9.13,2.17,1.03,97.01,0.678888765,0.146435829,-0.65170903,-0.854232904,0.185018855,-0.574606395,0.119669445,-0.104561419,-0.188626335,0.107506095,0.570861822,-0.646749753,1.303617517,0.117760452,0.77185489,0.12603374,-0.27628426,-0.076389705,1.385655476,0.204260821,-0.685149354,-0.925412844,0.456067576,0.065609061,-0.35232664
1413,97.19,53.26,1.52,12.82,11.65,5.43,9.13,2.17,1.03,97.01,0.379469395,-0.133151218,-0.185560335,-1.0044954,-0.042523859,-0.773261432,0.801246634,-0.051736095,-0.848058152,-0.016122333,0.652353968,-1.168729548,1.44651417,-0.28404298,0.46864935,0.279735555,-0.220905957,0.063695134,0.701709405,0.51341655,-0.554484668,-0.444845456,0.140153221,0.49985381,-0.163277294
1414,100.04,75.13,0.07,13.36,1.2,0.04,0.09,5.19,4.94,100.02,-1.402253727,-1.129877716,-0.973947066,0.805623827,1.297370882,0.174574005,-1.360958936,1.106517992,-2.113189387,1.089455862,0.180644114,-0.272492334,-0.872865251,-0.825921828,2.050991141,-0.628257458,0.318286135,-1.376390917,-0.825414695,-0.558321932,0.462457629,1.381026537,0.250447694,-1.30295375,0.367352831
1414,100.04,75.13,0.07,13.36,1.2,0.04,0.09,5.19,4.94,100.02,-1.288131497,-1.159778111,-1.141196808,0.279279459,1.903326425,0.737568219,-1.043827003,1.706162354,-1.126642933,1.109035336,0.446667308,-0.175861351,-1.004836498,-1.067476467,1.784798039,-0.401223118,0.422143806,-1.497927499,-0.790800278,-0.591969204,0.100882399,1.591735765,0.006578433,-1.430112462,0.428542894
1414,100.04,75.13,0.07,13.36,1.2,0.04,0.09,5.19,4.94,100.02,-1.501118831,-1.245911725,-1.049975554,0.96214474,1.149091029,0.533725402,-1.213494121,1.023375363,-2.416779668,0.475590242,0.02724404,-0.358089285,-1.132873177,-1.051683816,2.195368153,-0.471726599,0.671848136,-1.720545348,-0.940584912,-0.365694283,1.101626904,1.589482656,-0.078337202,-1.260767529,0.282606253
1414,100.04,75.13,0.07,13.36,1.2,0.04,0.09,5.19,4.94,100.02,-1.304475038,-1.180778928,-1.082203514,0.362926869,1.48326817,0.714649593,-0.821622065,1.432476138,-1.583122963,1.116141043,0.290015828,-0.109558697,-0.829762928,-1.050441226,1.943607785,-0.590296736,0.287408171,-1.454065621,-0.819829959,-0.533196872,0.322172655,1.488201133,0.13788993,-1.381863095,0.134031335
1414,100.04,75.13,0.07,13.36,1.2,0.04,0.09,5.19,4.94,100.02,-1.363635025,-1.114903289,-0.926636647,0.676573586,1.487189917,0.285210268,-1.290207799,1.169825218,-1.862594455,1.369836464,0.410289569,-0.308737845,-0.863321254,-0.888633637,1.808334756,-0.603677114,0.359717616,-1.306585042,-0.764247816,-0.531318047,0.33716261,1.455719751,0.215442584,-1.206998676,0.072647885
1415,97.48,59.39,1.18,16.53,6.26,1.7,4.57,3.95,3.8,97.38,0.000407715,-0.413227093,-1.09234113,-0.669161827,-0.449121972,-0.441611813,-0.042269864,0.652336802,-1.564234933,0.480744306,0.461974494,-0.674679049,0.855780372,-0.013177767,0.803165522,0.084098759,-0.177385353,0.39180561,0.538078528,-0.220524804,-0.085020601,-0.136728426,0.578147114,0.225899751,-0.426643628
1415,97.48,59.39,1.18,16.53,6.26,1.7,4.57,3.95,3.8,97.38,-0.226408167,-0.663704134,-0.77145529,-0.752743218,-0.696026856,-0.471273886,0.537496398,0.921927072,-2.023235878,0.320698328,0.514540002,-1.291974941,0.840633306,-0.504259731,0.448293795,0.022489935,-0.130353054,0.24036244,0.828012113,-0.395975144,-0.01056375,-0.303135843,0.480342032,-0.039626723,-0.292696634
1415,97.48,59.39,1.18,16.53,6.26,1.7,4.57,3.95,3.8,97.38,-0.065285122,-0.542851869,-1.013885544,-0.629586919,-0.495965316,-0.21317474,0.281707688,0.463597499,-1.783657839,0.583585744,0.421185679,-0.807821651,1.022432701,-0.174660886,0.718889581,0.068975103,-0.279637117,0.201040043,0.622250498,-0.413941656,0.123653982,-0.32297623,0.458058801,-0.052736095,-0.572884281
1415,97.48,59.39,1.18,16.53,6.26,1.7,4.57,3.95,3.8,97.38,-0.270039069,-0.726330459,-0.024427687,-1.005423274,-0.717052192,-0.531499181,1.5453111,0.9324463,-1.676059305,0.094617713,0.539072718,-1.584420287,0.990096983,-0.685784876,0.024873203,0.314384289,0.213050344,-0.156737259,1.234017372,-0.057472956,-0.002441128,-0.531262233,-0.432282573,-0.037507341,-0.402384506
1415,97.48,59.39,1.18,16.53,6.26,1.7,4.57,3.95,3.8,97.38,-0.07418302,-0.53476754,-0.973388302,-0.652928794,-0.57698804,-0.262165385,0.29972047,0.372922736,-1.816294149,0.502236282,0.453519652,-0.767314895,1.05221135,-0.029148041,0.838232647,-0.096225595,-0.312368888,0.289772201,0.622433353,-0.323499885,0.145633357,-0.257031185,0.589985895,-0.062818429,-0.717124554
1416,95.45,53.02,2.17,12.67,12.65,3.29,6.82,3.01,1.61,95.24,0.300012887,-0.550601984,-0.46373865,-0.96187293,-0.102698541,-0.52038803,0.838124423,0.132931071,-0.986071593,0.253545561,0.569621683,-1.615466346,1.136048981,-0.699475811,0.243589216,-0.127420527,-0.176860879,-0.035115788,-0.056330987,-0.098952231,-0.091911966,-0.176241184,0.406896927,0.003382489,-0.593995049
1416,95.45,53.02,2.17,12.67,12.65,3.29,6.82,3.01,1.61,95.24,0.365190124,-0.484247824,-0.229807171,-1.003576766,-0.184585004,-0.698851757,0.987055863,-0.237422048,-1.119944197,0.352461231,0.47788119,-1.892840146,1.19707908,-0.793935274,-0.198489476,-0.137359986,-0.264963058,-0.076517771,-0.187095571,-0.515482294,-0.149581398,-0.298314833,0.206372592,-0.261846037,-0.597005604
1416,95.45,53.02,2.17,12.67,12.65,3.29,6.82,3.01,1.61,95.24,0.264830927,-0.638690963,-0.226161157,-1.066067127,-0.192380212,-0.705757665,1.107629642,0.080944044,-1.187643608,0.199931251,0.552359734,-2.163021687,1.211446552,-0.937903406,-0.34536265,-0.039704726,-0.10536261,-0.04950997,0.191486596,-0.334354531,-0.192089333,-0.501806003,0.129667566,-0.234469452,-0.546727156
1416,95.45,53.02,2.17,12.67,12.65,3.29,6.82,3.01,1.61,95.24,0.344261438,-0.526034846,-0.458057815,-1.009174625,-0.099549741,-0.75684823,0.709471069,0.221004377,-1.197148404,0.136806072,0.612609446,-1.684395832,1.374814433,-0.499042229,0.155211126,0.051598677,-0.209897887,0.253865,0.58723287,0.234448073,-0.349957158,-0.730686622,0.484369827,0.255303482,-0.772777614
